sira,gazete,baslik,url,haber_metni
3567,Sözcü,Anayasa Mahkemesinin Sırrı Süreyya Önder kararının gerekçesi açıklandı,https://www.sozcu.com.tr/2019/gundem/anayasa-mahkemesinin-sirri-sureyya-onder-kararinin-gerekcesi-aciklandi-5369311/,"Anayasa Mahkemesinin Sırrı Süreyya Önder kararının gerekçesi açıklandı Anayasa Mahkemesi Genel Kurulunun, bir toplantıdaki açıklamaları nedeniyle ""terör örgütünün propagandasını yapmak"" suçundan mahkum edilen eski HDP Ankara Milletvekili Sırrı Süreyya Önder'in ""ifade özgürlüğü hakkının ihlal edildiğine"" ilişkin kararının gerekçesi açıklandı."
3568,Karar,İETT kadın şoförler alacak,https://www.karar.com/guncel-haberler/iett-kadin-soforler-alacak-1342625,"İETT Genel Müdürlüğü yaptığı açıklamayla, İstanbul Büyükşehir Başkanı Ekrem İmamoğlu'nun talimatıyla 10 kadın şoför alacağını duyurdu."
3569,Hürriyet,Mahkeme bu kararı verdi! Kardeşinin katiline sarılıp ağladı,http://www.hurriyet.com.tr/galeri-botham-jeani-vurarak-olduren-polis-amber-guyger-41342814,Güncel Haberler - ABD'de dün görülen bir mahkemede yaşanan anlar dikkat çekti.
3570,HaberTürk,Şans Topu çekiliş sonuçları 2 Ekim 2019,https://www.haberturk.com/sans-topu-sonuclari-2-ekim-2019-mpi-sans-topu-cekilis-sonuclari-sorgulama-2527540,"Şans Topu 2 Ekim çekiliş sonuçları açıklandı. Milli Piyango İdaresi (MPİ) tarafından 955. hafta çekilişi yapılan Şans Topu'nun 858.870,27 TL büyük ikramiyesi bu hafta 1. devrini gerçekleştirdi. İşte, 2 Ekim 2019 Şans Topu çekiliş sonuçları..."
3571,HaberTürk,İETT'de bir ilk! Kadın şoförler alınacak,https://www.haberturk.com/son-dakika-iett-de-bir-ilk-kadin-soforler-alinacak-haberler-2527825,"Son dakika haberi... İETT Genel Müdürlüğü yaptığı açıklamayla, İstanbul Büyükşehir Başkanı Ekrem İmamoğlu'nun talimatıyla 10 kadın şoför alacağını duyurdu"
3572,HaberTürk,Zelzele nasıl yazılır? Zelzele ne demek?,https://www.haberturk.com/zelzele-nasil-yazilir-zelzele-ne-demek-zelzele-tdk-imla-2527541,Zelzele kelimesinin anlamı ve doğru yazımı pek çok kişi tarafından merak ediliyor. Peki TDK sözlüğüne göre zelzele nasıl yazılır? Zelzele ne demek? İşte cevabı...
3573,T24,Ahmet Hakan: İyi Parti’nin üçüncü bir ittifakta yer alma ihtimali var,"https://t24.com.tr/haber/ahmet-hakan-iyi-parti-nin-ucuncu-bir-ittifakta-yer-alma-ihtimali-var,842100","""İyi Parti cephesi odakta yer almanın keyfini çıkarıyor"""
3574,Sputnik,"AB temsilcileri, Yunanistan ve Türkiye’de göç sorununu görüşecek",https://tr.sputniknews.com/turkiye/201910031040317420-ab-temsilcileri-yunanistan-ve-turkiyede-goc-sorununu-gorusecek/,"AB Komisyonu'nun Göç, İçişleri ve Vatandaşlıktan Sorumlu Komiseri Dimitris Avramopoulos, Almanya İçişleri Bakanı Horst Seehofer ve Fransa İçişleri Bakanı Christophe Castaner ile birlikte, 3-4 Ekim'de Türkiye ve Yunanistan'ı ziyaret ederek Doğu Akdeniz'deki göç sorununu görüşeceklerini belirtti."
3575,Sputnik,Üvey torunlarını istismar eden emekli polis tutuklanmadı: Adli kontrol şartıyla serbest,https://tr.sputniknews.com/turkiye/201910031040311109-uvey-torunlarini-istismar-eden-emekli-polis-tutuklanmadi-adli-kontrol-sartiyla-serbest/,"İstanbul'da üvey torunlarını istismar ettiği gerekçesiyle yargılanan emekli Polis N.S, adli kontrolle serbest bırakıldı."
3576,Diken,WSJ: Türkiye Suriye’nin kuzeydoğusuna girerse ABD çekilebilir,http://www.diken.com.tr/wsj-turkiye-suriyenin-kuzeydogusuna-girerse-abd-cekilebilir/,"ABD'nin önde gelen gazetelerinden Wall Street Journal (WSJ), Türkiye'nin Suriye'nin kuzeydoğusuna 'güvenli bölge' kurmak için tek başına girişeceği bir harekatta, ABD askerlerinin bölgeden çekilmek zorunda kalacağını öne sürdü. WSJ, Türkiye'nin söz konusu harekata ABD'ye önceden haber vermeden girişmesinden de endişe edildiğini yazdı."
3577,Anadolu Ajansı,Türkiye ve dünya gündemi,https://www.aa.com.tr/tr/guncel/turkiye-ve-dunya-gundemi/1600698,"Türkiye ve dünya gündemi, lider programları, etkinlikler ile bir bakışta bugünün gündemi"
3578,Anadolu Ajansı,Isaac Promise hayatını kaybetti,https://www.aa.com.tr/tr/guncel/isaac-promise-hayatini-kaybetti/1601582,"Austin Bold Kulübü, kariyerinde Gençlerbirliği ve Trabzonspor formaları da giyen Nijeryalı futbolcunun vefat ettiğini duyurdu"
3579,Sözcü,Yalova’da Suriyelilere izin verilmeyecek!,https://www.sozcu.com.tr/2019/gundem/yalovada-suriyelilere-izin-verilmeyecek-5369312/,Yalova'da Suriyelilere izin verilmeyecek! Yalova'da Suriyeli mülteciler için ikamet oturum izni verilmeyeceği belirtildi.
3580,Yeni Akit,Sağlık Bakanlığı iller arası tayin sonuçları ne zaman açıklanacak?,https://www.yeniakit.com.tr/haber/saglik-bakanligi-iller-arasi-tayin-sonuclari-ne-zaman-aciklanacak-940002.html,Sağlık Bakanlığı iller arası atama için başvuran adaylar atama sonuçlarını heyecanla bekliyor. Sağlık Bakanlığı iller arası tayin sonuçları ne zaman açıklanacak?...
3581,Yeni Akit,İki yüzlü Saygı Öztürk: Menzil ziyaretinde büyük bir açık yakalamış(!),https://www.yeniakit.com.tr/haber/iki-yuzlu-saygi-ozturk-menzil-ziyaretinde-buyuk-bir-acik-yakalamis-940003.html,"İki yüzlü Saygı Öztürk, son günlerde İslam karşıtı çevrelerin hedefinde olan Menzil Köyü'ne yetkililerden randevu alarak ziyarette bulundu. Öztürk yayında, 'Menzil'in..."
3582,T24,ABD'nin Avrupa Komutanı'ndan Türkiye açıklaması,"https://t24.com.tr/haber/abd-nin-avrupa-komutani-ndan-turkiye-aciklamasi,842225","""Biz bir aileyiz; ailede kardeşler, anne ve babalar arasında da anlaşmazlıklar olur"""
3583,Cumhuriyet,AYM'nin Sırrı Süreyya Önder kararının gerekçesi açıklandı,http://www.cumhuriyet.com.tr/haber/turkiye/1611405/AYM_nin_Sirri_Sureyya_Onder_kararinin_gerekcesi_aciklandi.html,"Türkiye - HDP'li Sırrı Süreyya Önder'e, 2013'te yaptığı konuşmadan dolayı verilen hapis cezasının hak ihlali olduğuna hükmeden Anayasa Mahkemesi, gerekçeli kara"
3584,Sputnik,"Kopenhag ile anlaşmaya varılamazsa, Kuzey Akım 2 projesi Danimarka'nın etrafını dolaşabilir'",https://tr.sputniknews.com/rusya/201910031040317449-kopenhag-ile-anlasmaya-varilamazsa-kuzey-akim-2-projesi-danimarkanin-etrafini-dolasabilir/,"Danimarka'dan çıkacak izin sürecinde yaşanan aksaklıklar nedeniyle, bugün itibariyle yüzde 83'ü tamamlanan Kuzey Akım 2 projesinde gecikme söz konusu. Moskova Ekonomik Forumu'nda konuşan Gazprom Yönetim Kurulu Başkanı Viktor Zubkov'a göre, Kopenhag ile anlaşmaya varılamazsa proje Danimarka'nın etrafını dolaşabilir."
3585,Anadolu Ajansı,Van'da 331 kilo 160 gram uyuşturucu ele geçirildi,https://www.aa.com.tr/tr/guncel/vanda-331-kilo-160-gram-uyusturucu-ele-gecirildi-/1600701,"Van'ın Edremit ilçesinde bir ev ve araçta 331 kilo 160 gram eroin ele geçirildi, 6 şüpheli gözaltına alındı"
3586,HaberTürk,Sayısal Loto sonuçları 2 Ekim 2019,https://www.haberturk.com/2-ekim-sayisal-loto-sonuclari-mpi-sayisal-loto-cekilis-sonuclari-sorgulama-2527542,"2 Ekim 2019 Sayısal Loto çekiliş sonuçları için heyecanlı bekleyiş sona erdi. Milli Piyango İdaresi tarafından 1258. hafta çekilişi yapılan Sayısal Loto sonuçlarında büyük ikramiye olan 6.809.653,73 TL 4. kez devretti. İşte, 2 Ekim 2019 Sayısal Loto çekiliş sonucu..."
3587,HaberTürk,"İmambayıldı birleşik mi, ayrı mı yazılır?",https://www.haberturk.com/imambayildi-birlesik-mi-ayri-mi-yazilir-imambayildi-nasil-yazilir-tdk-imla-2527543,"İmambayıldı kelimesinin doğru yazımı pek çok kişi tarafından merak ediliyor. Peki TDK sözlüğüne göre kelimenin doğru yazımı nasıl? İmambayıldı birleşik mi, ayrı mı yazılır? İmambayıldı nedir? İşte cevabı"
3588,Sputnik,"Hürriyet yazarı: Kenevir korkusunu hala aşamıyoruz, tütüne alternatif olabilir",https://tr.sputniknews.com/turkiye/201910031040311137-hurriyet-yazari-kenevir-korkusunu-hala-asamiyoruz-tutune-alternatif-olabilir/,"Hürriyet yazarı Yalçın Bayer, bugünkü yazısında yazar İsmail Tokalak'ın 'sanayi keneviri' konusundaki görüşlerini aktardı ve kenevir üretimi hakkında ""Yeni yatırım fırsatları yanında ülkemizde tütün yetiştiriciliğine alternatif de olabilir"" ifadelerini kullandı."
3589,Sputnik,"AB, Suriye’nin kuzeydoğusunda yeni çatışmalara karşı uyardı",https://tr.sputniknews.com/avrupa/201910031040317470-ab-suriyenin-kuzeydogusunda-yeni-catismalara-karsi-uyardi/,"Türkiye ve ABD'nin 'güvenli bölge' çalışmalarını değerlendiren AB Komisyonu Sözcüsü Carlos Gordejuela, Suriye'nin kuzeydoğusunda, istikrar sağlama çabalarını bozabilecek yeni silahlı çatışmalara karşı uyardı."
3590,T24,Meclis önünde açıklama yaparken gözaltına alınan Harbiyeli Anneleri serbest bırakıldı,"https://t24.com.tr/haber/meclis-onunde-aciklama-yaparken-gozaltina-alinan-harbiyeli-anneleri-serbest-birakildi,842103",Harbiyeli Anneler serbest bırakıldı
3591,HaberTürk,ABD'nin Avrupa Komutanı'ndan Türkiye açıklaması,https://www.haberturk.com/abd-nin-avrupa-komutani-ndan-turkiye-aciklamasi-2527826,"Orgeneral Tod Wolters, Türkiye ile ABD arasındaki F-35 krizine ilişkin, ""NATO Genel Sekreterinden de duyduğunuz üzere biz bir aileyiz. Bir ailede kardeşler, anne ve babalar arasında da anlaşmazlıklar olur."" ifadelerini kullandı."
3592,BirGün,Özhaseki: Yeni düzenlemeyle belediye başkanları işe akraba alamayacak,https://www.birgun.net/haber/ozhaseki-yeni-duzenlemeyle-belediye-baskanlari-ise-akraba-alamayacak-271217,"AKP Yerel Yönetimlerden Sorumlu Genel Başkan Yardımcısı Mehmet Özhaseki, hazırladıkları yerel yönetimler yasa taslağında belediye başkanlarının akrabalarını"
3593,Yeni Akit,EYT bugün 3 Ekim 2019 Çarşamba son durum haberleri,https://www.yeniakit.com.tr/haber/eyt-bugun-3-ekim-2019-carsamba-son-durum-haberleri-939721.html,EYT bugün haberleri yakından takip edilmekte. EYT için son günlerde umutlar artarken Meclis'in de açılmasıyla birlikte EYT çıkar mı? EYT Meclis'e gelir mi? EYT...
3594,Sözcü,"Son dakika… ABD’de küçük uçak düştü: 3 ölü, 3 yaralı",https://www.sozcu.com.tr/2019/dunya/son-dakika-abdde-kucuk-ucak-dustu-3-olu-3-yarali-5369323/,"Son dakika - ABD'de küçük uçak düştü: 3 ölü, 3 yaralı ABD'nin Michigan eyaletinde küçük bir uçağın düşmesi sonucu 3 kişinin öldüğü, 3 kişinin yaralandığı bildirildi."
3595,Sözcü,Hafif işçi ne demek?,https://www.sozcu.com.tr/2019/ekonomi/hafif-isci-ne-demek-2szcu-5367679/,"Hafif işçi ne demek? İşçiler çalışma şartlarına ve çalıştıkları sektörlere göre çeşitli sınıflara ayrılmaktadırlar. Ağır işçi, orta işçi ve hafif işçi olarak ayrılan işçi sınıfları, ayrıldıkları sınıflara göre asgari geçim tutarı belirlenmektedir. İstatistik Kurumunca (TÜİK) belirlenen sınıflandırma bu nedenle önemlidir. Peki, hafif işçi nedir? Hangi meslek grupları hafif grubuna girmektedir? İşte ayrıntılar"
3596,Sözcü,Van’da 331 kilo 160 gram eroin ele geçirildi,https://www.sozcu.com.tr/2019/gundem/vanda-331-kilo-160-gram-eroin-ele-gecirildi-5367705/,"Van'da 331 kilo 160 gram eroin ele geçirildi Van'ın Edremit ilçesinde bir ev ve araçta 331 kilo 160 gram eroin ele geçirildi, 6 şüpheli gözaltına alındı"
3597,Anadolu Ajansı,Kültür ve sanatta olmamız gereken noktadan uzaktayız',https://www.aa.com.tr/tr/guncel/cumhurbaskani-yardimcisi-oktay-kultur-ve-sanatta-olmamiz-gereken-noktadan-uzaktayiz/1601587,"Cumhurbaşkanı Yardımcısı Oktay, ""Cumhurbaşkanımızın da her zaman altını çizdiği bir gerçek var ki o da ne yazık ki kültür ve sanat alanında olmamız gereken noktadan oldukça uzaktayız tüm gayretlerimize rağmen."" dedi"
3598,Sabah,Sözcü yine yalan yazdı; Yemek haberi balon çıktı!,https://www.sabah.com.tr/gundem/2019/10/03/sozcu-yine-yalan-yazdi-yemek-haberi-balon-cikti,"Sözcü Gazetesi'nin internet sitesinde yayınlanan 'Anadolu Adliyesi'nde Avukata Yemek Şoku: Yemeğinden Böcek Çıktı' haberi sonrası İstanbul Anadolu Cumhuriyet Başsavcılığı'ndan açıklama geldi. Başsavcılık yaşandığı iddia edilen olayın fişinin 10 Eylül 2019 tarihli olduğunu, fakat o günden bu yana..."
3599,HaberTürk,"Mıhlama tarifi, nasıl yapılır?",https://www.haberturk.com/mihlama-tarifi-nasil-yapilir-hbrt-2527420,Mıhlama Karadeniz mutfağının eşsiz lezzetlerinden biridir. Tereyağı ve peynirin mükemmel uyumundan elde edilen mıhlamanın tarifini sizlerle paylaşacağız. Oldukça pratik bir hazırlanışı olan işte mıhlama tarifi
3600,Anadolu Ajansı,Benim ilk hedefim takımı ligde tutmak',https://www.aa.com.tr/tr/guncel/benim-ilk-hedefim-takimi-ligde-tutmak/1601589,"Gaziantep Futbol Teknik Direktörü Sumudica, ""Yöneticilere, 'Bu takımı ligde tutacağım.' diye söz verdim. Ligin ilk yarısında 24-31 aralığında puan alırsak, bu bütün şehir için iyi olur."" dedi"
3601,Yeni Akit,"Erdoğan, Hakan Fidan'ı kabul etti",https://www.yeniakit.com.tr/haber/erdogan-hakan-fidani-kabul-etti-940005.html,"Cumhurbaşkanı Erdoğan, MİT Başkanı Hakan Fidan'ı kabul etti. Görüşme 2 saat sürdü."
3602,Anadolu Ajansı,Tataristan'da fotoğraf sergisi,https://www.aa.com.tr/tr/guncel/tataristanda-fotograf-sergisi-/1601590,"Rusya'ya bağlı Tataristan Cumhuriyeti'nin başkenti Kazan'da ""Yıldız Sarayı Fotoğraf Koleksiyonu'ndan Çarlık Rusya'sına Bakmak"" başlıklı fotoğraf sergisi açıldı."
3603,Diken,Levent Yılmaz: ABD ile serbest ticarette sanayisizleşmeye neden olabilecek konular gözden geçirilmeli,http://www.diken.com.tr/levent-yilmaz-abd-ile-serbest-ticarette-sanayisizlesmeye-neden-olabilecek-konular-gozden-gecirilmeli/,"Bir süredir ABD ile Türkiye arasında yaşanılan gerilimin ekonomik olarak bazı çıktıları oldu. Bu gerilimin ekonomi tarafında yaptırımlar, spekülatif ataklar ve dönem dönem ikili ilişkileri donduracak gelişmeler yaşadık. Gelişmekte olan bir ekonomi olarak da bundan etkilendik. Bu bakımdan ekonomik açıdan ABD ile ilişkilerin olumlu bir yöne evrilmesi elbette istenilen hatta teşvik edilmesi gereken bir durum."
3604,HaberTürk,"Saman çuvallarından çıktı, tam 331 kilo",https://www.haberturk.com/saman-cuvallarindan-tam-331-kilo-eroin-cikti-2527545,"Van'ın Edremit ilçesinde, Narkotik Suçlarla Mücadele Şube Müdürlüğü ekiplerince bir ev ve araçta yapılan aramada, 331 kilo 160 gram eroin ele geçirildi. Operasyonda 6 şüpheli gözaltına alındı"
3605,Cumhuriyet,ABD'den 'Türkiye' açıklaması: Biz bir aileyiz; S-400'ler ile F-35 aynı yerde olmamalı,http://www.cumhuriyet.com.tr/haber/dunya/1611417/ABD_den__Turkiye__aciklamasi__Biz_bir_aileyiz__S-400_ler_ile_F-35_ayni_yerde_olmamali.html,"Dünya - ABD'nin Avrupa Kuvvetleri ve NATO Müttefik Kuvvetler Yüksek Komutanı Orgeneral Tod Wolters, Türkiye ile ABD arasındaki F-35 krizine ilişkin, ""Biz b"
3606,Cumhuriyet,ABD'den 'Türkiye' açıklaması: Biz bir aileyiz; S-400'ler ile F-35'ler aynı yerde olmamalı,http://www.cumhuriyet.com.tr/haber/dunya/1611417/ABD_den__Turkiye__aciklamasi__Biz_bir_aileyiz__S-400_ler_ile_F-35_ler_ayni_yerde_olmamali.html,"Dünya - ABD'nin Avrupa Kuvvetleri ve NATO Müttefik Kuvvetler Yüksek Komutanı Orgeneral Tod Wolters, Türkiye ile ABD arasındaki F-35 krizine ilişkin, ""Biz b"
3607,Anadolu Ajansı,Medipol Başakşehir sahasında bir puana razı oldu,https://www.aa.com.tr/tr/guncel/medipol-basaksehir-sahasinda-bir-puana-razi-oldu/1601592,"Medipol Başakşehir, UEFA Avrupa Ligi J Grubu 2. hafta maçında konuk ettiği Alman ekibi Borussia Mönchengladbach'la 1-1 berabere kaldı"
3608,HaberTürk,"Mantar sote tarifi, nasıl yapılır?",https://www.haberturk.com/mantar-sote-tarifi-nasil-yapilir-hbrt-2527417,Değerli besinlerle dolu olan mantarı ister tavuklu ister tek olarak lezzetli bir şekilde hem ara sıcak hem ana yemekte sunabilirsiniz. İşte herkesin beğenisini kazanan mantar sote tarifi...
3609,Yeni Akit,Van'da dev uyuşturucu operasyonu!,https://www.yeniakit.com.tr/haber/vanda-dev-uyusturucu-operasyonu-939723.html,Van'da bir ev ve araçta 331 kg eroin ele geçirildi. Olayda 6 şüpheli gözaltına alındı.
3610,T24,“Kılıçdaroğlu ’50+1’ tartışmasına sert çıktı; ‘Muhalefetin konumu bir kişiye koltuk bulmak değildir’ dedi”,"https://t24.com.tr/haber/kilicdaroglu-50-1-tartismasina-sert-cikti-muhalefetin-konumu-bir-kisiye-koltuk-bulmak-degildir-dedi,842104","""Kılıçdaroğlu '50+1' tartışmasına sert çıktı; 'Muhalefetin konumu bir kişiye koltuk bulmak değildir' dedi"""
3611,Sözcü,Kılıçdaroğlu 50+1 tartışması ile ilgili net konuştu!,https://www.sozcu.com.tr/2019/gundem/kilicdaroglu-muhalefetin-gorevi-bir-kisiye-koltuk-bulmak-degildir-5367707/,"Kılıçdaroğlu 50+1 tartışması ile ilgili net konuştu! CHP Lideri Kılıçdaroğlu Cumhurbaşkanı Erdoğan'ın açıklamasıyla tartışılmaya başlanan 50+1 önerisini gündem değiştirme çabası olarak yorumlayarak, ""Muhalefetin görevi bir kişiye koltuk bulmak değildir, ya da bir kişinin koltuğuna sürekli kazandırmak değildir"" dedi. CHP Lideri, Millet İttifakı'nın sona ereceği iddialarına ise ""Saray, Millet ittifakını dağıtmak için özel çalışma yapıyor"" diye yanıtladı."
3612,Sözcü,Son dakika… İstanbul Valiliği’nden yağış uyarısı!,https://www.sozcu.com.tr/2019/gundem/son-dakika-istanbul-valiliginden-yagis-uyarisi-2-5369329/,"Son dakika - İstanbul Valiliği'nden yağış uyarısı! İstanbul Valiliği, İstanbul'un bugün akşamdan itibaren serin ve yağışlı havanın etkisine gireceğini bildirdi."
3613,Sözcü,Vergi borcunu ödemeyene e-haciz gelmeye başladı,https://www.sozcu.com.tr/2019/ekonomi/vergi-borcunu-odemeyene-e-haciz-gelmeye-basladi-5367698/,Vergi borcunu ödemeyene e-haciz gelmeye başladı Pazartesi gününden itibaren yüz binlerce vatandaşa elektronik haciz işlemi uygulanmaya başlandı. E-haciz gönderilen mükellef sayısının 3.3 milyona ulaşacağı ifade ediliyor.
3614,Anadolu Ajansı,Beşiktaş son dakikalarda yıkıldı,https://www.aa.com.tr/tr/guncel/besiktas-son-dakikalarda-yikildi/1601593,"Beşiktaş, UEFA Avrupa Ligi K Grubu 2. hafta maçında İngiltere'nin Wolverhampton Wanderers ekibine sahasında 1-0 yenildi"
3615,Karar,New York Times'tan Kaşıkçı makalesi: Hiçbir şey korkunç ölümü haklı çıkaramaz,https://www.karar.com/dunya-haberleri/new-york-timestan-kasikci-makalesi-hicbir-sey-korkunc-olumu-hakli-cikaramaz-1341623,"New York Times gazetesi, katledilişinin 1'inci yılında Cemal Kaşıkçı'ya ilişkin çarpıcı bir makale yayımladı: Cinayetten sonraki yalanlar, Kaşıkçı'yı güçlü kıldı, otokratik gücün kötüye kullanıldığı suçlamalarını haklı çıkardı. Hiçbir şey Kaşıkçı'nın"
3616,HaberTürk,Süper Loto 3 Ekim çekiliş sonuçları,https://www.haberturk.com/super-loto-sonuclari-3-ekim-2019-mpi-super-loto-cekilis-sonuclari-sorgulama-2527817,"3 Ekim 2019 Süper Loto çekiliş sonuçları açıklandı. Milli Piyango İdaresi (MPİ) tarafından 624. hafta çekilişi yapılan Süper Loto'nun kazandıran numaraları açıklandı. Süper Loto'nun son çekilişinde 6 bilen çıkmayınca 2. devrini yapmıştı. İşte, 3 Ekim 2019 Süper Loto çekiliş sonuçları..."
3617,HaberTürk,20 bin üniversiteli hem para hem tecrübe kazandı,https://www.haberturk.com/20-bin-universiteli-hem-para-hem-tecrube-kazandi-2527547,"İŞKUR tarafından 81 ilde kamu kurum ve kuruluşları iş birliğinde bu yıl ilk kez düzenlenen Sosyal Çalışma Programı (SÇP) ile bu yıl 20 bin 172 üniversiteli, hem iş tecrübesi edindi hem de para kazandı"
